pc_time,line
1790312540.355033,"CSI_DATA,6546,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,68342839,0,83,0,128,1,""[83,-80,4,0,8,38,10,35,10,31,10,26,9,21,7,15,4,9,0,4,-5,0,-10,-3,-15,-5,-21,-6,-25,-6,-28,-7,-30,-7,-31,-6,-31,-5,-29,-5,-27,-6,-23,-7,-18,-7,-12,-8,-7,-8,-2,-7,3,-7,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,1,-18,6,-15,2,-11,-2,-5,-5,2,-8,8,-10,15,-12,21,-14,26,-15,29,-16,31,-17,32,-18,31,-18,29,-19,26,-18,21,-16,17,-13,12,-10,7,-5,3,1,0,7,-2,14,-3,20,-2,26,-1,32,1,35]"""
1790312540.355597,"CSI_DATA,6547,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,68344639,0,83,0,128,1,""[83,-80,4,0,25,-23,22,-24,19,-23,15,-21,12,-18,8,-13,5,-8,3,-3,3,2,3,8,4,13,5,17,6,20,8,23,10,24,10,25,10,24,9,23,7,21,5,18,3,15,0,12,-3,8,-5,4,-7,0,-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,12,7,11,2,8,-3,5,-7,1,-11,-4,-15,-8,-19,-13,-22,-16,-24,-18,-26,-19,-27,-20,-27,-19,-26,-17,-24,-14,-22,-12,-18,-9,-13,-7,-7,-5,-1,-4,6,-4,12,-5,17,-8,21,-11,25,-14,27,-16]"""
1790312540.355597,"CSI_DATA,6548,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,68350193,0,83,0,128,1,""[83,-80,4,0,-29,19,-26,19,-23,19,-19,18,-15,15,-11,11,-7,7,-5,1,-3,-4,-3,-9,-3,-14,-4,-19,-5,-22,-7,-25,-8,-26,-8,-27,-8,-26,-7,-25,-6,-23,-4,-20,-2,-17,0,-13,2,-9,5,-4,6,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-4,-10,-15,-6,-13,-2,-10,2,-5,6,0,10,5,13,9,15,14,18,18,20,20,21,22,22,23,23,22,22,20,21,17,18,14,15,11,11,8,5,5,-1,3,-7,3,-13,3,-19,4,-23,6,-27,9,-29,11]"""
1790312540.355597,"CSI_DATA,6549,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,68360229,0,83,0,128,1,""[83,-80,4,0,5,34,7,32,8,28,8,24,7,19,6,14,3,9,0,4,-4,1,-9,-2,-14,-4,-18,-5,-22,-5,-25,-6,-27,-5,-27,-4,-27,-4,-26,-4,-24,-4,-21,-5,-16,-6,-12,-7,-7,-7,-2,-7,2,-6,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,-17,1,-14,-1,-9,-4,-4,-5,2,-7,9,-8,14,-9,20,-9,24,-9,27,-10,29,-11,30,-11,30,-12,28,-13,25,-13,21,-11,17,-10,12,-7,7,-3,3,1,0,6,-3,12,-4,17,-4,23,-3,28,-1,31]"""
1790312540.355597,"CSI_DATA,6550,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,68370318,0,83,0,128,1,""[83,-80,4,0,35,16,34,13,31,9,28,6,23,4,17,3,10,2,4,3,-2,4,-7,7,-12,10,-16,14,-18,17,-20,19,-20,21,-21,23,-21,23,-21,22,-20,19,-18,15,-16,11,-13,6,-10,2,-7,-3,-5,-6,-1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,4,-9,16,-10,12,-9,5,-7,-1,-5,-7,-1,-14,2,-19,5,-25,8,-29,9,-33,9,-35,9,-36,7,-36,6,-34,4,-32,3,-27,1,-22,1,-16,2,-10,3,-3,6,4,10,9,15,14,19,17,25,20,28,21]"""
1790312540.355597,"CSI_DATA,6551,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,68380659,0,83,0,128,1,""[83,-80,4,0,-11,36,-8,35,-6,32,-3,27,-2,22,-1,15,-1,9,-3,3,-5,-3,-8,-8,-12,-13,-16,-15,-19,-17,-22,-19,-23,-20,-24,-19,-24,-18,-22,-17,-19,-16,-16,-15,-11,-13,-6,-11,-1,-9,4,-5,7,-3,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-1,-21,-3,-17,-5,-12,-6,-5,-6,1,-6,8,-5,15,-4,21,-2,27,-1,31,0,34,0,35,0,35,-1,33,-2,31,-3,27,-3,21,-4,16,-3,9,-1,3,2,-3,5,-8,10,-12,16,-15,21,-16,26,-16,30]"""
1790312540.355597,"CSI_DATA,6552,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,68390205,0,83,0,128,1,""[83,-80,4,0,32,-21,29,-22,25,-22,21,-21,16,-18,12,-14,8,-9,5,-4,2,2,1,8,0,13,1,18,2,22,3,26,4,28,4,29,4,29,4,28,3,26,1,23,-1,19,-3,15,-4,10,-6,5,-7,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,9,12,5,10,0,7,-5,3,-10,-2,-14,-7,-17,-12,-20,-17,-23,-20,-25,-23,-26,-24,-27,-25,-27,-24,-26,-21,-24,-18,-21,-15,-17,-11,-12,-8,-6,-6,0,-4,7,-4,14,-4,20,-6,25,-7,30,-10,32,-12]"""
1790312540.402067,"CSI_DATA,6553,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,68400185,0,83,0,128,1,""[83,-80,4,0,-16,34,-13,33,-10,31,-7,27,-5,22,-3,16,-3,10,-3,4,-5,-2,-7,-8,-10,-13,-13,-16,-16,-19,-19,-21,-21,-22,-21,-22,-21,-21,-20,-20,-18,-19,-15,-18,-11,-16,-6,-13,-2,-10,3,-7,6,-4,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-2,-18,-6,-14,-7,-8,-8,-1,-6,6,-5,12,-3,18,-1,24,2,28,4,31,5,34,6,35,6,35,5,33,3,30,2,26,1,20,0,14,0,8,1,2,3,-5,6,-10,10,-15,14,-18,19,-20,24,-20,28]"""
1790312540.402067,"CSI_DATA,6554,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,68411736,0,83,0,128,1,""[83,-80,4,0,-26,-29,-26,-25,-25,-22,-22,-17,-18,-13,-13,-9,-8,-6,-2,-4,4,-4,10,-4,16,-5,20,-6,24,-8,26,-9,27,-11,28,-12,27,-12,26,-11,23,-9,20,-6,16,-3,11,0,6,3,1,6,-2,7,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-5,13,-16,13,-12,10,-6,7,-1,3,4,-2,10,-7,15,-12,19,-16,23,-18,26,-20,28,-20,29,-19,29,-18,29,-16,27,-13,24,-10,19,-7,14,-5,8,-4,1,-5,-6,-6,-13,-8,-19,-12,-24,-15,-28,-19,-30]"""
1790312540.408383,"CSI_DATA,6555,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,68420210,0,83,0,128,1,""[83,-80,4,0,-24,-31,-25,-28,-24,-24,-22,-20,-19,-16,-14,-12,-9,-8,-4,-6,2,-4,8,-3,13,-4,18,-5,22,-6,25,-7,27,-9,28,-10,29,-11,28,-10,26,-9,23,-6,19,-4,15,-1,11,2,6,5,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-3,12,-10,11,-6,7,0,3,4,-2,9,-7,13,-13,17,-17,21,-21,23,-23,25,-24,26,-24,26,-23,26,-20,26,-18,24,-14,20,-11,16,-8,11,-6,5,-5,-1,-4,-8,-5,-15,-7,-20,-10,-26,-13,-30,-16,-32]"""
1790312540.408383,"CSI_DATA,6556,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,68430177,0,83,0,128,1,""[83,-80,4,0,37,9,35,6,32,3,28,1,22,0,16,-1,10,0,5,2,-1,5,-6,8,-9,12,-12,16,-14,20,-15,23,-15,25,-15,26,-15,26,-15,25,-14,22,-14,18,-13,14,-11,9,-10,3,-8,-2,-6,-6,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,4,-7,17,-8,13,-8,6,-7,0,-5,-7,-3,-13,0,-19,2,-25,3,-30,4,-33,4,-35,3,-36,2,-36,1,-35,-1,-32,-2,-27,-2,-22,-2,-16,0,-10,3,-3,7,2,11,7,17,10,22,13,27,15,31,15]"""
1790312540.408860,"CSI_DATA,6557,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,68440136,0,83,0,128,1,""[83,-80,4,0,9,37,10,34,11,31,11,26,10,21,8,15,5,10,0,6,-4,2,-9,0,-15,-2,-20,-3,-24,-3,-27,-3,-29,-3,-30,-2,-31,-1,-30,-1,-28,-2,-24,-3,-20,-5,-15,-6,-10,-7,-5,-8,-1,-8,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,-17,2,-13,-1,-7,-4,-1,-7,5,-8,12,-10,18,-11,24,-12,28,-13,31,-13,32,-14,33,-14,32,-15,29,-15,26,-15,21,-13,17,-11,12,-8,7,-3,3,2,0,8,-2,14,-3,20,-2,26,-1,31,1,34]"""
1790312540.414866,"CSI_DATA,6558,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,68450201,0,83,0,128,1,""[83,-80,4,0,-37,12,-34,13,-29,14,-24,14,-19,12,-14,8,-9,4,-6,-1,-3,-6,-2,-12,-1,-17,-1,-22,-1,-26,-3,-29,-4,-30,-4,-30,-4,-30,-3,-28,-2,-25,-1,-21,1,-17,3,-12,5,-7,7,-1,8,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-6,-4,-21,-2,-18,2,-13,4,-7,6,-1,7,6,9,13,10,19,11,24,12,28,13,31,15,32,16,32,16,30,16,27,15,22,13,18,9,13,5,9,-1,5,-7,2,-14,0,-20,0,-26,1,-32,2,-35,3]"""
1790312540.462234,"CSI_DATA,6559,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,68461148,0,83,0,128,1,""[83,-80,4,0,-24,29,-21,29,-18,28,-14,25,-11,20,-8,15,-6,9,-5,3,-6,-3,-7,-9,-9,-13,-11,-17,-14,-20,-17,-23,-18,-24,-19,-24,-19,-23,-18,-22,-16,-21,-13,-19,-9,-17,-5,-14,0,-11,4,-7,7,-4,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,-13,-15,-8,-13,-3,-10,2,-6,7,-2,11,3,16,8,20,12,23,16,26,18,28,20,29,20,29,19,29,16,27,14,23,11,19,8,14,6,7,5,1,4,-6,5,-12,7,-18,10,-23,14,-26,18,-27,21]"""
1790312540.462234,"CSI_DATA,6560,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,68470147,0,83,0,128,1,""[83,-80,4,0,31,-22,28,-23,24,-23,20,-22,15,-19,11,-15,8,-10,6,-4,4,1,4,7,4,12,5,17,7,21,9,24,11,26,11,26,11,26,11,26,9,24,7,22,4,19,1,15,-2,11,-5,7,-8,4,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,15,2,12,-2,7,-6,2,-9,-4,-12,-10,-15,-15,-17,-20,-20,-24,-21,-27,-22,-29,-23,-29,-24,-27,-23,-25,-22,-21,-20,-18,-16,-14,-12,-10,-6,-7,0,-5,7,-4,14,-5,20,-6,25,-8,29,-11,31,-13]"""
1790312540.468786,"CSI_DATA,6561,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,68502217,0,83,0,128,1,""[83,-80,4,0,-35,15,-32,16,-28,17,-23,16,-18,13,-13,10,-9,5,-6,0,-4,-5,-3,-11,-3,-16,-3,-21,-4,-24,-6,-27,-7,-29,-7,-29,-7,-28,-6,-27,-5,-25,-3,-21,0,-17,2,-13,5,-8,7,-3,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-6,-5,-21,-2,-18,1,-13,3,-7,5,-1,7,6,9,12,10,18,11,23,13,27,14,30,16,31,17,31,18,29,17,25,16,21,14,17,10,12,6,8,0,5,-6,2,-13,1,-20,1,-26,2,-30,4,-33,5]"""
1790312540.475367,"CSI_DATA,6562,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,68504516,0,83,0,128,1,""[83,-80,4,0,-8,-38,-10,-35,-11,-32,-11,-27,-10,-22,-9,-17,-6,-12,-2,-8,3,-5,8,-3,13,-2,18,-2,22,-2,25,-2,27,-3,28,-4,29,-5,28,-4,26,-3,24,-2,20,0,16,2,11,4,7,6,3,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,15,4,11,6,5,6,-2,6,-8,6,-15,5,-21,4,-27,4,-31,3,-34,4,-36,4,-36,5,-35,6,-33,7,-30,8,-25,7,-20,6,-15,4,-10,1,-5,-4,-1,-9,2,-15,3,-21,3,-26,2,-31,0,-35]"""
1790312540.479573,"CSI_DATA,6563,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,68506425,0,83,0,128,1,""[83,-80,4,0,32,-19,29,-20,25,-21,21,-19,16,-16,12,-12,8,-7,6,-2,4,4,5,9,6,14,7,19,9,22,11,25,12,26,13,26,13,25,12,24,10,22,7,19,4,16,0,13,-3,9,-7,5,-10,2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,21,-2,17,-5,12,-7,6,-8,-1,-9,-7,-9,-14,-10,-20,-11,-25,-12,-29,-14,-32,-16,-33,-17,-32,-18,-30,-17,-27,-16,-24,-14,-19,-11,-14,-6,-10,0,-7,6,-5,13,-3,19,-4,24,-6,29,-8,32,-10]"""
1790312540.519880,"CSI_DATA,6564,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,68510229,0,83,0,128,1,""[83,-80,4,0,-34,16,-32,18,-27,18,-23,18,-18,15,-13,11,-9,6,-7,1,-5,-5,-5,-11,-6,-16,-7,-20,-9,-23,-12,-26,-13,-27,-14,-27,-14,-26,-14,-25,-12,-23,-9,-20,-5,-17,-2,-13,2,-10,6,-6,9,-3,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,2,-22,4,-18,5,-13,6,-6,7,0,7,7,7,14,7,20,7,25,8,29,9,32,11,34,12,33,13,31,13,28,13,24,11,19,9,15,4,10,-1,6,-7,3,-13,2,-20,2,-26,3,-31,5,-34,7]"""
1790312540.519880,"CSI_DATA,6565,98:77:e7:2d:f8:74,-51,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,68520206,0,83,0,128,1,""[83,-80,4,0,0,38,3,36,5,33,6,28,6,23,5,17,2,12,-1,7,-5,3,-9,0,-14,-1,-19,-2,-23,-2,-26,-2,-28,-2,-29,-1,-30,0,-29,0,-27,-1,-24,-2,-21,-4,-16,-5,-12,-7,-7,-8,-3,-9,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-3,-15,-9,-10,-9,-4,-9,2,-7,9,-5,15,-3,21,-1,26,1,30,2,33,2,35,2,36,2,35,1,33,-1,30,-2,25,-3,20,-3,15,-2,9,0,3,4,-2,8,-5,14,-8,19,-8,25,-8,30,-7,33]"""
1790312540.519880,"CSI_DATA,6566,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,68530150,0,83,0,128,1,""[83,-80,4,0,37,6,35,3,32,0,27,-2,21,-3,15,-2,9,0,4,3,0,7,-3,11,-5,16,-7,21,-7,25,-6,27,-5,28,-5,29,-4,29,-4,27,-5,23,-5,19,-7,14,-8,9,-9,3,-9,-2,-10,-6,-3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,4,-17,17,-16,13,-14,7,-12,2,-8,-3,-4,-9,1,-15,5,-20,8,-25,10,-29,11,-32,11,-34,10,-35,8,-35,6,-33,3,-29,2,-25,1,-19,2,-13,4,-6,7,0,11,5,16,9,22,12,27,13,31,13]"""
1790312540.525669,"CSI_DATA,6567,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,68540137,0,83,0,128,1,""[83,-80,4,0,-38,7,-36,9,-32,11,-27,11,-22,10,-16,7,-12,4,-8,0,-5,-5,-3,-11,-2,-16,-2,-20,-3,-24,-5,-27,-6,-29,-7,-29,-7,-29,-6,-28,-5,-26,-4,-23,-1,-19,1,-15,4,-11,6,-6,8,-3,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-5,8,-18,9,-14,8,-8,7,-1,6,5,4,12,2,18,1,24,0,29,-1,32,-1,35,0,36,2,36,3,34,4,31,5,26,5,21,3,16,0,10,-4,5,-9,1,-15,-2,-21,-4,-27,-4,-32,-4,-35,-3]"""
1790312540.525669,"CSI_DATA,6568,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,68550512,0,83,0,128,1,""[83,-80,4,0,4,-37,2,-36,-1,-33,-2,-29,-3,-23,-3,-18,-1,-12,1,-7,5,-3,9,1,14,3,18,4,22,5,25,5,27,5,28,4,28,3,27,3,24,3,21,4,17,5,12,6,8,7,3,8,-2,8,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,14,11,10,11,4,9,-1,7,-7,4,-13,0,-19,-3,-24,-6,-28,-8,-31,-9,-34,-10,-35,-9,-35,-8,-34,-6,-31,-4,-27,-3,-23,-2,-17,-2,-11,-3,-4,-5,1,-9,6,-13,9,-18,11,-23,12,-28,11,-32]"""
1790312540.526095,"CSI_DATA,6569,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,68560131,0,83,0,128,1,""[83,-80,4,0,-12,35,-9,34,-7,32,-4,29,-2,24,-2,18,-2,12,-3,7,-6,2,-9,-3,-13,-6,-17,-8,-20,-9,-24,-11,-26,-11,-27,-10,-27,-10,-27,-10,-25,-10,-22,-10,-18,-10,-14,-10,-9,-10,-4,-10,0,-9,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,-11,-13,-7,-12,-1,-10,4,-6,9,-2,14,2,19,6,23,9,27,12,29,14,31,14,32,14,32,13,31,10,28,8,24,6,20,4,15,4,8,4,2,5,-4,8,-9,11,-13,16,-16,20,-17,25,-18,28]"""
1790312540.536435,"CSI_DATA,6570,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,68570934,0,83,0,128,1,""[83,-80,4,0,-18,33,-14,32,-11,30,-8,27,-5,22,-4,17,-3,11,-5,5,-6,0,-9,-5,-13,-9,-17,-11,-20,-12,-24,-13,-26,-13,-26,-13,-26,-12,-25,-11,-23,-11,-20,-11,-16,-11,-11,-11,-6,-10,-1,-9,3,-9,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-5,-9,-18,-6,-16,-1,-12,3,-7,7,-2,11,3,15,8,19,13,22,16,24,19,26,21,28,21,29,20,28,17,27,14,24,11,20,9,15,6,9,5,2,5,-4,7,-10,9,-15,13,-19,17,-21,21,-22,24]"""
1790312540.580858,"CSI_DATA,6571,98:77:e7:2d:f8:74,-51,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,68584513,0,83,0,128,1,""[83,-80,4,0,33,20,32,17,30,13,27,10,23,7,18,5,12,4,6,4,1,5,-4,7,-8,10,-12,14,-14,17,-16,19,-16,22,-17,24,-17,25,-17,24,-16,22,-16,19,-15,15,-13,11,-12,6,-11,1,-9,-3,-3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,2,-16,7,-14,3,-10,-1,-5,-6,0,-10,6,-14,11,-18,16,-21,19,-24,21,-27,22,-29,21,-30,20,-30,18,-29,15,-28,12,-24,9,-20,7,-15,6,-9,6,-2,7,4,9,10,12,15,16,19,21,23,25,24]"""
1790312540.580858,"CSI_DATA,6572,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,68590630,0,83,0,128,1,""[83,-80,4,0,32,-11,30,-13,26,-14,22,-14,17,-12,13,-9,9,-5,6,-1,4,4,3,9,3,13,3,17,4,21,6,23,7,24,8,25,8,24,7,23,6,21,4,18,1,15,-1,11,-4,8,-7,4,-9,1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,5,-4,19,-6,16,-7,10,-7,5,-7,-1,-6,-8,-6,-14,-5,-19,-5,-24,-5,-28,-6,-31,-7,-32,-8,-32,-10,-31,-10,-28,-10,-25,-10,-20,-8,-16,-4,-11,0,-7,5,-3,11,-1,17,-1,22,-1,27,-2,30,-3]"""
1790312540.616341,"CSI_DATA,6573,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,68627647,0,83,0,128,1,""[83,-80,4,0,18,33,20,30,20,26,18,22,16,17,12,12,7,9,1,6,-4,5,-10,4,-15,5,-20,7,-23,9,-26,10,-27,12,-27,14,-26,14,-25,13,-23,11,-21,8,-18,4,-14,1,-10,-3,-7,-7,-4,-9,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,0,-23,0,-20,-2,-14,-5,-8,-7,-1,-8,6,-9,13,-9,19,-10,25,-11,29,-12,32,-14,33,-15,32,-17,31,-18,28,-18,24,-17,19,-15,14,-12,10,-7,6,-2,4,5,3,12,3,18,4,24,7,29,10,32]"""
1790312540.616341,"CSI_DATA,6574,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,68630304,0,83,0,128,1,""[83,-80,4,0,26,-21,23,-22,20,-22,16,-21,12,-18,9,-14,7,-10,5,-5,5,0,6,5,8,10,9,13,12,15,15,17,16,18,17,18,17,18,17,17,15,16,13,15,9,13,6,12,2,10,-2,8,-6,6,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,17,-3,14,-5,9,-6,3,-8,-2,-9,-8,-9,-14,-10,-19,-11,-23,-12,-26,-14,-28,-15,-29,-16,-29,-17,-26,-17,-24,-16,-20,-14,-16,-10,-13,-6,-9,-1,-7,5,-5,11,-5,16,-6,21,-8,24,-11,27,-13]"""
1790312540.616341,"CSI_DATA,6575,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,68632095,0,83,0,128,1,""[83,-80,4,0,14,35,15,32,16,28,15,23,13,18,10,14,6,10,1,7,-5,5,-10,4,-15,5,-20,7,-23,9,-26,10,-27,11,-27,13,-26,14,-25,13,-23,11,-21,8,-18,5,-14,1,-11,-3,-7,-7,-4,-9,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-2,-22,-8,-18,-9,-12,-9,-6,-9,1,-8,8,-7,15,-6,21,-5,27,-4,31,-4,33,-5,35,-6,35,-8,34,-10,31,-10,26,-10,22,-9,17,-8,12,-4,7,0,3,6,1,12,0,18,1,24,3,30,5,33]"""
1790312540.616341,"CSI_DATA,6576,98:77:e7:2d:f8:74,-51,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,68634005,0,83,0,128,1,""[83,-80,4,0,-30,-25,-31,-22,-29,-18,-26,-15,-23,-11,-18,-8,-13,-7,-7,-6,-2,-7,3,-8,8,-11,11,-14,14,-17,16,-19,17,-21,17,-23,17,-25,17,-24,16,-22,15,-19,14,-16,13,-11,12,-6,10,-1,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-2,17,-4,13,-1,8,3,3,6,-3,9,-9,12,-15,14,-20,17,-24,19,-27,21,-28,22,-28,23,-27,24,-25,24,-21,23,-17,20,-14,17,-11,12,-9,7,-7,1,-7,-6,-8,-12,-11,-18,-14,-22,-18,-26,-21,-28]"""
1790312540.616341,"CSI_DATA,6577,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,68641567,0,83,0,128,1,""[83,-80,4,0,-38,-10,-37,-7,-34,-4,-30,-1,-25,0,-19,1,-14,-1,-8,-3,-4,-6,0,-10,2,-15,4,-19,5,-23,5,-26,4,-28,4,-30,4,-30,4,-29,4,-27,4,-23,5,-19,6,-15,7,-10,8,-5,9,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-4,16,-12,14,-8,11,-3,7,2,3,7,-2,12,-7,17,-11,21,-14,25,-16,28,-17,31,-16,32,-15,33,-13,32,-10,30,-8,27,-6,22,-5,16,-5,10,-6,4,-8,-1,-12,-7,-17,-11,-22,-14,-27,-16,-31,-16]"""
1790312540.617193,"CSI_DATA,6578,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,68650180,0,83,0,128,1,""[83,-80,4,0,-33,-23,-32,-19,-30,-15,-27,-12,-23,-9,-17,-7,-12,-6,-6,-6,-1,-8,4,-10,8,-14,11,-18,13,-21,14,-23,14,-25,13,-27,13,-28,12,-26,12,-23,11,-19,11,-15,10,-10,9,-5,9,1,8,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-2,22,-5,19,-2,14,1,8,4,2,7,-5,9,-11,12,-17,14,-22,16,-25,19,-27,21,-28,23,-27,25,-25,25,-22,25,-18,23,-15,19,-11,15,-9,9,-7,3,-7,-4,-9,-10,-12,-16,-15,-20,-20,-24,-23,-26]"""
1790312540.638287,"CSI_DATA,6579,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,68660692,0,83,0,128,1,""[83,-80,4,0,-39,3,-37,5,-33,7,-29,9,-24,8,-18,6,-13,3,-9,0,-6,-5,-4,-10,-3,-15,-3,-20,-3,-24,-5,-26,-6,-28,-6,-29,-6,-29,-6,-29,-5,-26,-3,-24,-1,-20,1,-16,4,-12,6,-8,8,-4,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-5,12,-16,12,-12,10,-6,7,0,5,6,1,12,-2,17,-5,23,-6,27,-7,31,-7,34,-6,35,-4,36,-2,35,-1,32,0,28,1,23,1,17,-1,11,-4,6,-8,1,-13,-3,-19,-5,-25,-6,-30,-6,-34,-6]"""
1790312540.644660,"CSI_DATA,6580,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,68670279,0,83,0,128,1,""[83,-80,4,0,11,36,13,33,14,29,14,25,12,20,10,15,6,10,1,7,-4,5,-9,3,-14,3,-19,4,-23,5,-25,6,-27,7,-28,9,-28,10,-27,9,-25,8,-23,6,-19,3,-16,-1,-12,-4,-8,-7,-4,-9,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-2,-19,-6,-15,-7,-10,-8,-3,-8,3,-7,10,-7,17,-6,23,-5,28,-5,31,-5,34,-5,35,-6,34,-8,33,-9,30,-10,25,-10,21,-9,16,-7,11,-4,6,0,2,6,0,12,-1,18,-1,24,1,29,2,33]"""
1790312540.644660,"CSI_STATS,68814,101,0,-52"
